color difference,kl divergence,luminosity difference,timestamp
36.61280237268519,0.0010171112371608615,37.49025607638889,0.03333333333333333
35.019620225694446,0.0010029944824054837,36.04949110243056,0.06666666666666667
35.305803313078705,0.0006041181040927768,36.294864366319445,0.1
36.10860966435185,0.0004208395257592201,37.242756076388886,0.13333333333333333
36.97547923900463,0.0016740619903430343,38.20987847222222,0.16666666666666666
35.39136574074074,0.001053781365044415,36.533939887152776,0.2
34.27937572337963,0.0013804738409817219,35.37223741319445,0.23333333333333334
36.973026258680555,0.0005356520414352417,38.17660698784722,0.26666666666666666
36.78230070891204,0.0011592169757932425,37.98109483506944,0.3
36.64475730613426,0.000531984434928745,37.79522677951389,0.3333333333333333
36.26062029803241,0.0015245467657223344,37.438823784722224,0.36666666666666664
35.273584346064816,0.001250338857062161,36.23949978298611,0.4
37.35485134548611,0.0009664659155532718,38.45638997395833,0.43333333333333335
37.76804904513889,0.0013692943612113595,38.96581380208333,0.4666666666666667
40.25326208043982,0.0005968116456642747,41.53587239583333,0.5
47.255513237847225,0.03903726115822792,48.64968858506944,0.5333333333333333
49.44313151041667,0.0436251237988472,51.086659071180556,0.5666666666666667
37.66912254050926,0.000627588015049696,38.72887586805555,0.6
38.84550166377315,0.0013935721945017576,40.095386284722224,0.6333333333333333
38.99356481481482,0.0008925176225602627,40.10623806423611,0.6666666666666666
40.204844111689816,0.0016624941490590572,41.45500108506945,0.7
38.39861508969907,0.0007984963012859225,39.676891276041665,0.7333333333333333
47.78975983796296,0.014150874689221382,51.25653103298611,0.7666666666666667
44.95984519675926,0.0070068626664578915,47.63849175347222,0.8
40.73444046585648,0.0025037270970642567,42.32251627604167,0.8333333333333334
41.91771050347222,0.003565037390217185,43.808843315972226,0.8666666666666667
41.808539134837964,0.002489706501364708,43.23142144097222,0.9
42.364036820023145,0.004986830521374941,44.20217990451389,0.9333333333333333
45.146974103009256,0.02037019468843937,47.99573350694445,0.9666666666666667
48.637984664351855,0.04294199123978615,51.18548394097222,1.0
47.71478226273148,0.008106710389256477,50.882823350694444,1.0333333333333334
48.419436848958334,0.014981969259679317,50.5748046875,1.0666666666666667
49.967921006944444,0.01393668632954359,52.519139539930556,1.1
42.471671730324076,0.00952533446252346,45.13057725694444,1.1333333333333333
38.3772142650463,0.0012098024599254131,39.37796006944444,1.1666666666666667
42.141127025462964,0.0028927093371748924,43.79742947048611,1.2
46.74103515625,0.009767942130565643,48.94183159722222,1.2333333333333334
56.30807906539352,0.0614449605345726,59.31307942708333,1.2666666666666666
52.58131618923611,0.014563853852450848,54.84500325520833,1.3
50.87939670138889,0.01249784231185913,52.83087673611111,1.3333333333333333
59.05518699363426,0.07869426906108856,60.910794270833335,1.3666666666666667
50.42645978009259,0.029906710609793663,53.988429904513886,1.4
39.83019965277778,0.00324687990359962,41.67918728298611,1.4333333333333333
44.03765914351852,0.02266077511012554,47.03431423611111,1.4666666666666666
41.07867223668981,0.005672258324921131,42.60049370659722,1.5
46.46505787037037,0.011352195404469967,49.457669270833335,1.5333333333333334
46.56131040219908,0.013407189399003983,48.75450303819444,1.5666666666666667
46.81506293402778,0.007811289280653,48.98181640625,1.6
49.01002785011574,0.015381060540676117,50.548321397569445,1.6333333333333333
54.05056676793981,0.0651760920882225,57.40760959201389,1.6666666666666667
59.034125072337964,0.08846567571163177,65.00378580729166,1.7
56.1562109375,0.05371957644820213,59.580655381944446,1.7333333333333334
61.97732494212963,0.07145006209611893,63.551342230902776,1.7666666666666666
41.526787471064814,0.01719757728278637,42.99330295138889,1.8
51.47775933159722,0.05642683058977127,53.196884765625,1.8333333333333333
50.73166775173611,0.0519556924700737,51.832660590277776,1.8666666666666667
37.10484266493056,0.004030038136988878,37.65985785590278,1.9
40.115517939814815,0.013733210042119026,41.640071614583334,1.9333333333333333
44.15095088252315,0.016347995027899742,46.19828125,1.9666666666666666
43.4049681712963,0.025461170822381973,45.64708658854167,2.0
