timestamp,luminosity difference,color difference,kl divergence
0.2,54.956226128472224,53.57987774884259,0.0067761666141450405
0.36666666666666664,55.63409722222222,54.17721969039352,0.006337414495646954
0.5333333333333333,59.379596354166665,57.82444480613426,0.009731242433190346
0.7,60.314434678819445,58.735784143518515,0.008982417173683643
0.8666666666666667,72.99051432291667,68.32382848668982,0.046612221747636795
1.0333333333333334,69.68982530381945,66.08021195023149,0.06792215257883072
1.2,70.53370551215278,66.78847981770834,0.05300479754805565
1.3666666666666667,77.48135416666666,72.81469690393519,0.08651954680681229
1.5333333333333334,76.2008083767361,72.43374565972222,0.08946487307548523
1.7,78.55528862847223,77.19309714988425,0.10994933545589447
1.8666666666666667,72.28238823784723,70.8737818287037,0.09098726511001587
2.033333333333333,67.06255208333333,65.81550383391203,0.03226889297366142
2.2,69.71849175347222,66.77176830150464,0.03086119145154953
2.3666666666666667,56.72919162326389,55.00795826099537,0.021250944584608078
2.533333333333333,58.95745876736111,58.89739691840278,0.02175319939851761
2.7,50.75254123263889,50.12581995081018,0.012376373633742332
2.8666666666666667,50.663563368055556,50.53400101273148,0.014656728133559227
3.033333333333333,52.530613064236114,52.758253761574075,0.027182407677173615
3.2,55.05840277777778,54.706635561342594,0.013192711398005486
3.3666666666666667,46.22560221354167,45.7877123119213,0.012952474877238274
3.533333333333333,60.920948350694445,60.44162796585648,0.023401806131005287
3.7,56.54823893229167,55.52393699363426,0.024712059646844864
3.8666666666666667,56.505520833333335,55.94729600694444,0.01417604275047779
4.033333333333333,62.26868489583333,61.79372612847222,0.0425800159573555
4.2,87.988505859375,88.30576244212963,0.19460004568099976
4.366666666666666,61.38723741319444,60.534972511574075,0.009044703096151352
4.533333333333333,73.978408203125,72.84482313368055,0.010352718643844128
4.7,68.46296875,67.31907515914352,0.00438629649579525
4.866666666666666,64.8890700954861,63.65630353009259,0.0011876784265041351
5.033333333333333,70.72696831597223,69.86375072337962,0.017097411677241325
5.2,79.66633572048612,77.35053964120371,0.004744374193251133
5.366666666666666,70.74952473958334,69.17003074363426,0.00815629307180643
5.533333333333333,70.6473708767361,67.6402173755787,0.02107819728553295
5.7,70.62400716145834,67.36899341724536,0.015309285372495651
5.866666666666666,71.39799913194445,68.44443504050926,0.022453458979725838
6.033333333333333,65.30738606770834,62.48122866030093,0.0207716915756464
6.2,63.413447265625,61.102789351851854,0.01575361005961895
6.366666666666666,64.03421115451388,62.32370261863426,0.006132829003036022
6.533333333333333,66.95719184027777,65.18990017361111,0.007391655817627907
6.7,57.959727647569444,56.45265190972222,0.004491245839744806
6.866666666666666,59.64116427951389,58.278940248842595,0.001675233244895935
7.033333333333333,68.94365885416667,67.67711443865741,0.005287633277475834
7.2,65.38468967013888,64.14514539930556,0.006723191123455763
7.366666666666666,70.73052951388888,69.2739525462963,0.002367570996284485
7.533333333333333,61.38724500868056,59.752628038194445,0.004430481698364019
7.7,68.211455078125,66.01691550925926,0.018332861363887787
7.866666666666666,66.89579210069445,65.20679759837962,0.010428989306092262
8.033333333333333,75.68546983506944,75.30213758680556,0.015035140328109264
8.2,71.52768229166666,70.32302589699074,0.011050410568714142
8.366666666666667,63.987607421875,62.764360170717595,0.010473993606865406
8.533333333333333,77.56618272569445,76.71217050057871,0.009755505248904228
8.7,64.388603515625,63.50363064236111,0.005590529181063175
8.866666666666667,66.89226019965278,65.75564670138888,0.007776499725878239
9.033333333333333,75.47890407986111,73.42545500578704,0.109660305082798
9.2,64.17626953125,63.46832646122685,0.014592887833714485
9.366666666666667,80.92853407118055,77.704189453125,0.038124918937683105
9.533333333333333,86.07660264756944,82.63659469039352,0.03263842687010765
9.7,69.29083984375,67.98515118634259,0.024446237832307816
9.866666666666667,88.485712890625,87.02330078125,0.07162072509527206
10.033333333333333,86.42485568576389,83.32052228009259,0.036337580531835556
10.2,82.94357530381944,81.51063440393519,0.04116605594754219
10.366666666666667,82.05458224826388,81.23275173611111,0.21109634637832642
10.533333333333333,95.40321506076388,94.44267541956019,0.3421373963356018
10.7,78.36640733506944,76.38068721064815,0.07897182554006577
10.866666666666667,67.005166015625,65.4620753761574,0.02429766207933426
11.033333333333333,72.45103841145833,70.59980396412037,0.05108696222305298
11.2,65.179169921875,62.815653211805554,0.02485419251024723
11.366666666666667,109.18202473958333,107.94906611689815,0.8016033172607422
11.533333333333333,56.80203450520833,55.624505570023146,0.009990192949771881
11.7,55.52713216145833,53.69787037037037,0.006635141558945179
11.866666666666667,68.09166558159723,65.95298864293981,0.007426713593304157
12.033333333333333,57.08835611979167,55.02246202256944,0.010754542425274849
12.2,60.298974609375,58.18331886574074,0.008911306038498878
12.366666666666667,65.043134765625,62.14962565104167,0.04969719797372818
12.533333333333333,101.565810546875,101.2663599537037,0.4057874083518982
12.7,86.03973198784722,84.28109917534722,0.06927597522735596
12.866666666666667,82.75373155381945,82.098154296875,0.03175339847803116
13.033333333333333,79.63559461805555,79.28024811921296,0.035542119294404984
13.2,64.9234375,64.42384765625,0.01785167306661606
13.366666666666667,73.91020399305556,73.69340892650463,0.007214836776256561
13.533333333333333,63.46276801215278,62.86003255208333,0.007416107226163149
13.7,65.10170138888888,64.81000217013889,0.010860312730073929
13.866666666666667,63.16091796875,63.07010886863426,0.011843251064419746
14.033333333333333,75.39034722222222,75.36279947916667,0.00985412485897541
14.2,66.77445095486111,66.9061205150463,0.012160919606685638
14.366666666666667,75.46193359375,75.3326634837963,0.010303253307938576
14.533333333333333,78.04566080729167,77.87732566550926,0.009791049174964428
14.7,60.4525,60.45240125868055,0.007133556995540857
14.866666666666667,69.72638346354167,69.49480541087964,0.011096803471446037
15.033333333333333,74.91593315972223,75.21864836516204,0.01445525512099266
15.2,73.62537217881945,73.60846715856482,0.010839229449629784
15.366666666666667,62.56527126736111,62.356675708912036,0.010577237233519554
15.533333333333333,69.95744032118056,70.00906539351851,0.008038765750825405
15.7,63.631749131944446,63.70581705729167,0.005114630330353975
15.866666666666667,64.4712087673611,64.09920753761574,0.005123241804540157
16.033333333333335,60.41365125868055,60.22871166087963,0.007315065246075392
16.2,53.69359700520833,53.677487702546294,0.005696245934814215
16.366666666666667,66.63060546875,66.56253002025463,0.004114479757845402
16.533333333333335,59.21414279513889,59.049942853009256,0.006392546929419041
16.7,55.602161458333335,55.556553819444446,0.005110225174576044
16.866666666666667,66.06025282118055,65.76964626736111,0.009714365936815739
17.033333333333335,58.739979383680556,58.458118489583335,0.009288845583796501
17.2,69.90760416666667,69.90686812789352,0.011000877246260643
17.366666666666667,62.92425998263889,62.63131908275463,0.004146305378526449
17.533333333333335,62.67273763020833,62.052489872685186,0.006411740090698004
17.7,69.38207465277777,68.87365342881944,0.007804363965988159
17.866666666666667,80.15810329861111,80.0692404513889,0.010146062821149826
18.033333333333335,78.8050390625,78.64340422453704,0.006259081419557333
18.2,78.626171875,78.53246708622684,0.007733759470283985
18.366666666666667,73.678515625,73.57068359375,0.00573163665831089
18.533333333333335,74.81068467881944,74.71485894097222,0.007955140434205532
18.7,64.22562825520833,63.80712022569445,0.0067096296697855
18.866666666666667,58.743389756944445,58.30872034143518,0.0038686562329530716
19.033333333333335,67.23907877604167,67.08844039351852,0.010881081223487854
19.2,58.13592447916667,57.69046368634259,0.0034060177858918905
19.366666666666667,77.8871115451389,77.68354058159723,0.007698372006416321
19.533333333333335,69.93629014756945,69.24830982349538,0.00524093396961689
19.7,81.55896918402777,81.93714265046296,0.008532172068953514
19.866666666666667,67.19683919270834,66.47074037905092,0.008668826892971992
20.033333333333335,77.62526692708333,77.96271882233796,0.008167587220668793
20.2,71.31510308159723,70.81514576099536,0.004928465001285076
20.366666666666667,66.36754665798611,65.99734375,0.0026558320969343185
20.533333333333335,58.88715494791666,58.15477032696759,0.006257524713873863
20.7,65.49024305555555,64.9534375,0.0060402629896998405
20.866666666666667,78.30315863715278,78.1432787181713,0.0060930694453418255
21.033333333333335,77.94184678819444,77.04812065972222,0.014094660058617592
21.2,81.46509548611111,80.98724392361112,0.010125783272087574
21.366666666666667,79.45577365451389,79.20540870949074,0.017123501747846603
21.533333333333335,96.510224609375,96.11282769097222,0.024662671610713005
21.7,82.10071397569445,82.56586986400463,0.01118682511150837
21.866666666666667,80.61848524305556,80.25676179108797,0.015539898537099361
22.033333333333335,65.20022026909722,64.9264988425926,0.018989454954862595
22.2,68.56154947916667,68.18536458333334,0.011627521365880966
22.366666666666667,70.40111002604166,69.49319191261574,0.012866970151662827
22.533333333333335,75.1087109375,75.05260308159723,0.023421311751008034
22.7,72.79172309027778,72.37037651909722,0.0068233320489525795
22.866666666666667,66.83110894097223,66.03834526909722,0.004152238368988037
23.033333333333335,65.77474175347223,65.0960912181713,0.020699795335531235
23.2,71.3905295138889,70.64887261284723,0.004855295643210411
23.366666666666667,68.298955078125,67.5763205295139,0.005584907718002796
23.533333333333335,71.24851019965278,70.3675072337963,0.009823408909142017
23.7,74.14649197048611,73.76097547743055,0.008583061397075653
23.866666666666667,76.26981987847222,75.72666811342593,0.00659811869263649
24.033333333333335,65.87054144965278,65.33325050636574,0.025625910609960556
24.2,74.59670789930556,73.75559859664352,0.007474525831639767
24.366666666666667,71.33593315972222,70.68919777199073,0.005794687196612358
24.533333333333335,79.47430772569444,79.27343135127315,0.008721206337213516
24.7,68.11334092881944,67.67662145543981,0.015677569434046745
24.866666666666667,73.77335394965277,73.63563331886574,0.012796659022569656
25.033333333333335,66.30887369791667,66.4557740162037,0.01314741000533104
25.2,65.91692491319445,65.46457175925926,0.00397731876000762
25.366666666666667,61.328922526041666,60.99710467303241,0.0038406318053603172
25.533333333333335,71.29256293402777,71.22176142939814,0.004260571673512459
25.7,72.858583984375,72.22824616608796,0.004481255542486906
25.866666666666667,69.7937109375,69.24115089699075,0.0069491444155573845
26.033333333333335,72.41251085069445,71.50354564525463,0.008294152095913887
26.2,69.17942057291667,68.93039243344907,0.00528562068939209
26.366666666666667,72.63647135416667,72.43281611689815,0.005815273150801659
26.533333333333335,75.69976128472223,75.40075629340278,0.010597682558000088
26.7,65.11723741319445,64.54639576099537,0.011689581908285618
26.866666666666667,67.15404730902777,66.74673791956019,0.023752331733703613
27.033333333333335,77.0013400607639,77.04726960358796,0.02801422029733658
27.2,76.32363064236111,76.25398582175926,0.00803736224770546
27.366666666666667,64.949990234375,64.11150571469908,0.013400150462985039
27.533333333333335,81.98124674479166,81.45359519675925,0.026115547865629196
27.7,76.98260850694444,76.1189623119213,0.018127785995602608
