color difference,kl divergence,luminosity difference,timestamp
32.5229603909465,0.0008696162840351462,32.856161747685185,0.033366700033366704
29.850280028292183,0.00018408079631626606,30.364137249228396,0.06673340006673341
29.293442322530865,0.0003176977625116706,29.861436149691357,0.1001001001001001
29.940896669238683,0.00032810261473059654,30.434383680555555,0.13346680013346682
29.688610628858026,0.0005304962396621704,30.254526427469134,0.16683350016683351
29.502513985339505,0.0002474155626259744,30.008963638117283,0.2002002002002002
28.93743795010288,0.0002371569280512631,29.494500868055557,0.2335669002335669
28.46605725951646,-0.00011174916289746761,29.038244116512345,0.26693360026693363
28.94989068930041,0.0002299381303600967,29.457300347222223,0.3003003003003003
28.68713750643004,0.0004011046257801354,29.168098476080246,0.33366700033366703
27.95737316743827,-7.080900832079351e-05,28.45621479552469,0.3670337003670337
27.542256462191357,0.000298981845844537,28.04670669367284,0.4004004004004004
27.122980324074074,0.0004740667063742876,27.54288097993827,0.4337671004337671
26.86044061856996,-6.058660801500082e-05,27.376490644290122,0.4671338004671338
26.54157214506173,0.00046312905033119023,27.043443287037036,0.5005005005005005
26.420229230967077,0.0004530521691776812,26.85909239969136,0.5338672005338673
25.31738731352881,0.0001438114559277892,25.772848186728396,0.5672339005672339
24.85938271604938,0.0007934064487926662,25.245585455246914,0.6006006006006006
23.97158950617284,0.00024295467301271856,24.40397762345679,0.6339673006339673
24.287975983796297,0.00022238391102291644,24.82305603780864,0.6673340006673341
23.48939493312757,-0.00015878735575824976,23.900444155092593,0.7007007007007007
24.536889146090534,0.0006300837267190218,24.87067226080247,0.7340674007340674
22.678669945987654,-4.8821792006492615e-05,23.14121913580247,0.7674341007674341
24.465985243055556,0.0003940856549888849,25.003362750771604,0.8008008008008008
26.584466467335393,-1.056696055456996e-05,27.128324652777778,0.8341675008341676
26.147068704989714,0.00040588853880763054,26.722028838734566,0.8675342008675342
27.618552758487656,0.000300959829473868,28.22215229552469,0.9009009009009009
28.935984278549384,-1.7987273167818785e-05,29.530888310185187,0.9342676009342676
27.844854038065844,-0.00018463970627635717,28.571323302469136,0.9676343009676344
26.54688191229424,0.0007998546352609992,27.114169560185186,1.001001001001001
25.309725437242797,5.5401353165507317e-05,25.91989776234568,1.0343677010343677
22.835674350565842,0.00030422190320678055,23.464953703703703,1.0677344010677345
21.24852092978395,-0.0003016822738572955,21.77819347993827,1.1011011011011012
21.025868859310698,0.000699362251907587,21.398443287037036,1.1344678011344678
17.25258214377572,-7.887050742283463e-05,17.72920138888889,1.1678345011678346
17.414343653549384,0.0002310061827301979,17.833864776234567,1.2012012012012012
17.6020502186214,-0.00019373663235455751,17.947876639660493,1.234567901234568
17.126044881687243,0.00036380509845912457,17.512815875771604,1.2679346012679347
17.228124356995885,0.0002817683562170714,17.591294849537036,1.3013013013013013
16.600872717335392,0.00015318416990339756,16.989777681327162,1.3346680013346681
16.11636847350823,-8.28069169074297e-05,16.533633294753088,1.3680347013680347
16.083414512602882,0.0005728707183152437,16.4164453125,1.4014014014014013
15.679033243312757,0.0001370291574858129,16.09167293595679,1.4347681014347682
15.656472961676954,9.029622015077621e-05,16.07743634259259,1.4681348014681348
15.076447241512346,-1.6545061953365803e-05,15.47039882330247,1.5015015015015016
16.034838766718106,0.00047173199709504843,16.35505642361111,1.5348682015348682
14.61746495627572,-2.515967935323715e-06,15.0903125,1.5682349015682349
14.376122524434157,0.00010785547783598304,14.78852768132716,1.6016016016016017
15.13670138888889,-1.838838215917349e-05,15.531995081018518,1.6349683016349683
14.18487477494856,0.0004999071825295687,14.60568576388889,1.6683350016683351
15.55186969521605,0.00022866518702358007,15.963827160493826,1.7017017017017018
16.67143614969136,0.00014216540148481727,17.15721739969136,1.7350684017350684
15.31036361882716,-0.00011791253928095102,15.797732445987654,1.7684351017684352
14.181094232253086,0.0005444921553134918,14.585000964506174,1.8018018018018018
14.49725742669753,-0.00010917469626292586,14.958164544753087,1.8351685018351687
14.64706645447531,-1.9261700799688697e-05,15.110232445987654,1.8685352018685353
11.877953478652264,6.30051945336163e-05,12.256262538580247,1.901901901901902
13.433390078446502,0.0004666310269385576,13.813749035493828,1.9352686019352687
12.174524176954732,1.6676320228725672e-05,12.66450424382716,1.9686353019686353
11.882082208076131,0.00019618996884673834,12.277521219135803,2.002002002002002
12.205085519547325,-0.00017158826813101768,12.58268856095679,2.0353687020353686
11.595357028034979,0.00048626353964209557,11.997477334104937,2.0687354020687354
11.985362172067902,0.00010045213275589049,12.358956404320988,2.1021021021021022
12.284572723765432,0.00020763800421264023,12.733468364197531,2.135468802135469
11.72860307355967,-0.0001256265677511692,12.124720775462963,2.1688355021688355
11.675111078960905,0.0004645230947062373,12.076005015432099,2.2022022022022023
11.534911747685186,-3.0192022677510977e-05,11.971405285493827,2.235568902235569
11.707174479166667,0.00011392036685720086,12.17050106095679,2.2689356022689355
10.89461355452675,-0.00021281316003296524,11.276328607253086,2.3023023023023024
10.372872781635802,0.00041637354297563434,10.809347511574074,2.335669002335669
28.34120129243827,0.0029520723037421703,27.787621527777777,2.3690357023690356
9.676439364711934,0.0004864888032898307,10.051253375771605,2.4024024024024024
11.045432581018519,0.0016776525881141424,11.318581211419753,2.4357691024357693
10.88576646090535,0.0021648500114679337,11.289416473765431,2.469135802469136
16.6800591563786,0.004674305208027363,17.1745703125,2.5025025025025025
15.939750996656379,0.003226480446755886,16.24621672453704,2.5358692025358693
16.34559944058642,0.004457331262528896,17.181258680555555,2.569235902569236
15.38029224537037,0.002526591531932354,16.142692418981483,2.6026026026026026
15.085479038065843,0.0017438046634197235,15.966308834876543,2.6359693026359694
18.93433625900206,0.0029182208236306906,19.835532407407406,2.6693360026693362
17.23473299254115,0.0009989890968427062,17.901765528549383,2.7027027027027026
24.481954411008232,0.0032862089574337006,25.614339795524693,2.7360694027360695
23.454435924639917,0.0023763158824294806,24.556124614197532,2.7694361027694363
23.28533018261317,0.0019541671499609947,24.208736979166666,2.8028028028028027
23.10896412037037,0.0014250932727009058,24.053915895061728,2.8361695028361695
29.262699492026748,0.0021355864591896534,30.27289641203704,2.8695362028695364
28.103608056841562,0.0014568911865353584,29.147585358796295,2.902902902902903
31.81051295653292,0.00308665307238698,32.80536361882716,2.9362696029362696
31.759079378858026,0.0029506401624530554,32.94234760802469,2.9696363029696364
31.61086242926955,0.001988690812140703,32.59340615354938,3.0030030030030033
32.27052758487655,0.0014838470378890634,33.36023292824074,3.0363697030363697
37.57094827031893,0.0026930286549031734,38.456931905864195,3.0697364030697365
35.683940007716046,0.0014874902553856373,36.66212384259259,3.1031031031031033
38.82443785365226,0.003508221358060837,39.706631944444446,3.1364698031364697
38.17018261316873,0.0026645089965313673,39.1264631558642,3.1698365031698366
39.56760111239712,0.0023921492975205183,40.378970389660495,3.2032032032032034
38.54482381687243,0.0018743349937722087,39.30278935185185,3.2365699032365702
37.773955118312756,0.0006259809015318751,38.44930121527778,3.2699366032699366
37.31225469393004,3.3490476198494434e-05,38.18537808641975,3.3033033033033035
37.3740909529321,0.0008544307202100754,38.039075520833336,3.3366700033366703
37.283657246656375,1.0831980034708977e-05,37.99545621141975,3.3700367033700367
38.472193608539094,0.0012872566003352404,39.014877989969136,3.4034034034034035
38.29273951903292,0.0004100860096514225,39.0192009066358,3.4367701034367704
37.77081999099794,0.0007983418181538582,38.35488040123457,3.4701368034701368
37.72145720807613,0.00033488223562017083,38.41137876157408,3.5035035035035036
37.87863618827161,0.0008496339432895184,38.45469714506173,3.5368702035368704
37.26628231095679,0.0001279574353247881,37.93262827932099,3.570236903570237
37.57453591177983,0.0004872622957918793,38.29192322530864,3.6036036036036037
37.64685201260288,0.0009153024293482304,38.33050202546296,3.6369703036369705
37.64857108410494,0.00024983915500342846,38.373606770833334,3.6703370036703373
37.553794688786006,0.000995987793430686,38.32736111111111,3.7037037037037037
37.96784191743827,0.0003725342685356736,38.73357494212963,3.7370704037370706
37.80148646476337,0.0007166638970375061,38.65639322916667,3.7704371037704374
37.78817595807613,0.0007429843535646796,38.58746141975308,3.803803803803804
37.1554263117284,0.00026282184990122914,37.97642264660494,3.8371705038371706
37.96641268004115,0.0012700401712208986,38.762070794753086,3.8705372038705375
37.32764724794239,0.0004933579475618899,38.14013937114198,3.903903903903904
37.4494614840535,0.000845237635076046,38.17418258101852,3.9372706039372707
37.36027182998971,0.0001577223592903465,38.12683738425926,3.9706373039706375
37.07189380787037,0.0009703136165626347,37.871283275462964,4.004004004004004
36.8099844071502,0.0006360892439261079,37.57342062114198,4.037370704037371
36.03550234696502,0.00014328141696751118,36.80136863425926,4.070737404070737
35.49965100951646,0.0006289398879744112,36.2665731095679,4.104104104104104
35.43362139917696,0.000294453784590587,36.2066975308642,4.137470804137471
35.73902954603909,0.00039377587381750345,36.55647472993827,4.170837504170838
36.5383711098251,0.0008396568009629846,37.20616319444444,4.2042042042042045
36.18180796682099,0.0005323454388417304,36.88575569058642,4.237570904237571
36.715246752829216,0.0009901849552989006,37.42389081790123,4.270937604270938
36.55064702289095,-0.00018205365631729364,37.21786554783951,4.3043043043043046
36.961005497685186,0.0011116917012259364,37.609316647376545,4.337671004337671
36.29134580761317,0.0012883050367236137,36.925853105709876,4.371037704371038
36.11475951646091,0.0005533845396712422,36.783582658179014,4.404404404404405
36.08684558256173,0.0010196429211646318,36.80558111496914,4.437771104437771
35.42877748842593,0.00036678649485111237,35.97922260802469,4.471137804471138
35.056272022890944,0.00021710054716095328,35.674836516203705,4.504504504504505
35.740651202417695,0.0006504807388409972,36.46008342978395,4.537871204537871
35.38713493441358,0.0006654746830463409,36.061018518518516,4.571237904571238
35.29843444573045,0.0001815749565139413,36.071813753858024,4.604604604604605
38.13493907536008,0.0007298637647181749,38.89492862654321,4.637971304637971
37.57562130272634,0.00043556111631914973,38.18937355324074,4.671338004671338
37.86459394290124,0.0003619773779064417,38.58623842592593,4.704704704704705
36.497730999228395,0.0012370976619422436,37.14400607638889,4.738071404738071
35.028636349022634,0.000134565110784024,35.74694396219136,4.7714381047714385
35.917269965277775,0.0006965138018131256,36.55161844135802,4.804804804804805
36.310262184927986,0.0014882857212796807,37.025357831790124,4.838171504838171
36.2104877186214,0.00034125789534300566,36.938412422839505,4.8715382048715385
35.268178047839505,0.0007879658369347453,35.89812982253086,4.904904904904905
35.29084812242798,0.00045302219223231077,35.889386574074074,4.938271604938272
34.61952337319959,0.00027786995633505285,35.2215374228395,4.971638304971639
37.08603475437243,0.0011926420265808702,37.569556809413584,5.005005005005005
37.573778452932096,0.0011391178704798222,38.07576630015432,5.038371705038372
37.713712866512346,0.000547728908713907,38.32743441358025,5.071738405071739
39.83293547453704,0.0007510572322644293,40.38129726080247,5.105105105105105
40.473079828960906,0.00027274119202047586,41.001638213734566,5.138471805138472
41.46581822273662,0.0012633134610950947,42.08962239583333,5.171838505171839
41.71485757458848,0.001131926546804607,42.313170331790126,5.205205205205205
40.363786008230456,0.0005424943519756198,40.97245515046296,5.238571905238572
39.17365563914609,0.0012335603823885322,39.771171392746915,5.271938605271939
39.3180256558642,0.00023746979422867298,39.877736304012345,5.305305305305305
36.43800331147119,0.0012003472074866295,37.14146797839506,5.3386720053386725
34.96982606738683,0.0010079737985506654,35.55488956404321,5.372038705372039
34.207930169753084,0.0002599626313894987,34.86622251157407,5.405405405405405
35.66032262731481,0.0007698052795603871,36.34550202546296,5.4387721054387725
37.60056536136831,0.0008142514852806926,38.26138261959876,5.472138805472139
36.7242293595679,0.00021427345927804708,37.48092737268519,5.505505505505505
36.65805989583333,0.0011280591133981943,37.346953607253084,5.538872205538873
36.66992219650206,0.00016028736717998981,37.39667631172839,5.572238905572239
35.3985334683642,0.0007440585177391768,36.140367959104935,5.605605605605605
34.926787872942384,0.00044996291399002075,35.617578125,5.638972305638973
35.207264981995884,0.000363145605660975,35.973858506944445,5.672339005672339
35.0899631880144,0.0008482619887217879,35.94870273919753,5.705705705705706
35.59152842078189,0.00043707306031137705,36.339999035493825,5.739072405739073
36.14502716692387,0.00041298390715382993,36.958787133487654,5.772439105772439
36.535868055555554,0.0007756665581837296,37.306666666666665,5.805805805805806
37.97261911651235,0.000272064411547035,38.77840181327161,5.839172505839173
37.80320971579218,0.0009166214149445295,38.567633101851854,5.872539205872539
38.20899257330247,0.00018948456272482872,38.963983410493825,5.9059059059059065
39.07349954989712,0.0010362016037106514,39.87346402391975,5.939272605939273
38.574654224537035,0.0002414786722511053,39.33506462191358,5.972639305972639
37.3855491255144,0.001175260404124856,38.194343171296296,6.0060060060060065
36.826040862911526,0.000431094435043633,37.54293740354938,6.039372706039373
37.52672180426955,0.001203889842145145,38.307057291666666,6.072739406072739
36.78540428883745,0.0004947554552927613,37.46987461419753,6.106106106106107
37.18622476208848,0.0009758522501215339,37.85293354552469,6.139472806139473
39.42279224537037,0.0003263757098466158,40.16023823302469,6.172839506172839
39.252537294238685,0.0010411626426503062,39.89994791666667,6.206206206206207
37.913353587962966,0.0004215105436742306,38.576948302469134,6.239572906239573
38.52012201003087,0.0017953749047592282,39.163885513117286,6.2729396062729395
37.255791377314814,3.083306364715099e-05,37.95727768132716,6.306306306306307
37.53862493569959,0.0010459375334903598,38.163183352623456,6.339673006339673
37.171649305555555,0.00021032470976933837,37.80754195601852,6.3730397063730395
39.907522344393,0.00128399976529181,40.39454378858024,6.406406406406407
43.14118119855967,0.00038399582263082266,43.62082947530864,6.439773106439773
46.22232912165638,0.0020445019472390413,46.64530815972222,6.4731398064731405
46.413450038580244,0.0006148344837129116,46.88172743055556,6.506506506506507
46.79943978266461,0.0023190705105662346,47.260362654320986,6.539873206539873
46.441396926440326,0.0009454211685806513,46.891254340277776,6.5732399065732405
45.15314075360082,0.0016678787069395185,45.585593171296296,6.606606606606607
42.48181295010288,0.0012772588524967432,42.89503375771605,6.639973306639973
40.617286683384776,0.0019593341276049614,41.01245900848765,6.673340006673341
38.65026716820988,0.000712692504748702,39.09083912037037,6.706706706706707
35.144458108281896,0.0008192409295588732,35.47258487654321,6.740073406740073
33.87892923739712,0.00038479617796838284,34.282155671296294,6.773440106773441
34.38519354423868,0.0010254464577883482,34.74126880787037,6.806806806806807
36.34486689814815,0.0002852095349226147,36.664142554012344,6.8401735068401734
36.89433352623457,0.0011529945768415928,37.26726080246914,6.873540206873541
36.9743666409465,0.00028624990954995155,37.341516203703705,6.906906906906907
36.813827642746915,0.0013225963339209557,37.17645399305555,6.9402736069402735
35.391557998971194,0.0006511325482279062,35.740243537808645,6.973640306973641
33.72056986239712,0.0015731126768514514,34.08673562885802,7.007007007007007
32.03828510802469,0.0006229258142411709,32.37942370756173,7.040373707040374
33.08766171553498,0.0006322765257209539,33.44699749228395,7.073740407073741
31.020417952674897,0.0005444022826850414,31.340012538580247,7.107107107107107
32.20038146219136,0.0008905923459678888,32.527775366512344,7.140473807140474
29.93472254372428,0.0004164525889791548,30.30028115354938,7.173840507173841
30.179141268004116,0.000752818479668349,30.558395543981483,7.207207207207207
29.657479102366256,0.00048034568317234516,29.953909625771605,7.240573907240575
28.11646170910494,0.00010941503569483757,28.48153549382716,7.273940607273941
27.302831950874484,0.0008147428743541241,27.705100790895063,7.307307307307307
27.665713573816873,0.0004722808953374624,27.902353395061727,7.340674007340675
27.95422148276749,0.00012189114931970835,28.282715084876543,7.374040707374041
28.122348572530864,0.0006012056255713105,28.480911458333335,7.407407407407407
27.669641042952676,0.0004089372232556343,27.938240258487653,7.440774107440775
25.25314766589506,-0.00010498880874365568,25.5266902970679,7.474140807474141
24.40181873713992,0.0010006028460338712,24.724346064814814,7.5075075075075075
25.498480099022633,0.0005430853925645351,25.69807918595679,7.540874207540875
24.659755819187243,1.9495433662086725e-05,24.92101032021605,7.574240907574241
25.70890608924897,0.0006973668932914734,26.13140190972222,7.607607607607608
25.073198463220166,0.0006488396320492029,25.330189043209877,7.640974307640975
24.915651363168724,-6.323860725387931e-05,25.294308931327162,7.674341007674341
33.0744224215535,0.002987310755997896,32.10724874614198,7.707707707707708
25.84589023919753,3.7210178561508656e-05,26.233976658950617,7.741074407741075
24.555505561985598,0.00039645680226385593,24.840596064814815,7.774441107774441
24.57339457947531,-3.518472658470273e-05,24.93522762345679,7.807807807807808
23.472629565329218,0.0008605653420090675,23.811923225308643,7.841174507841175
23.42653147505144,0.0002067562600132078,23.817702546296296,7.874541207874541
22.320319733796296,7.913296576589346e-05,22.684778163580248,7.907907907907909
22.293484760802468,0.00015551611431874335,22.68722222222222,7.941274607941275
22.501560892489714,0.0008908607997000217,22.742073206018517,7.974641307974641
21.404106063528808,0.00020169955678284168,21.78684268904321,8.008008008008009
21.08364261831276,0.0003106449730694294,21.478423032407406,8.041374708041374
23.170364101080246,8.934177458286285e-06,23.52005787037037,8.074741408074741
20.183407921810698,0.00044327881187200546,20.566423128858023,8.108108108108109
22.076538548096707,0.00035836733877658844,22.42974971064815,8.141474808141474
21.686785783179012,0.0004035867750644684,22.05524112654321,8.174841508174842
22.331541280864197,-1.5448546037077904e-05,22.782686149691358,8.208208208208209
22.89910943930041,0.0006378238322213292,23.442635030864196,8.241574908241574
25.353283018261315,0.0007379159796983004,25.66782069830247,8.274941608274942
24.021834972993826,4.928675480186939e-06,24.46490596064815,8.308308308308309
27.57398710776749,0.0007498099002987146,27.56618393132716,8.341675008341676
23.096414609053497,0.00037401518784463406,23.426304976851853,8.375041708375042
20.78206645447531,-0.0001294745597988367,21.216517168209876,8.408408408408409
